CountryCode,Latitude,Longitude,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,
VC,13.13333,-61.2167,4078.14345777,4069.29523501,4067.04168663,3835.25383447,4081.54764742,4214.06837087,4199.94512341,4130.18710103,2540.42455844,2036.28086369,2038.31895181,2047.63536691,8001.99456423,2464.55368575,1511.2142933,2017.07629681,8351.83943987,2648.84587413,2848.25410528,2371.43739748,4854.81651067,4636.88471811,4753.79985609,4609.67209075,4578.63757292,4434.04360897,4592.15150103,4342.48208923,4277.48945924,4071.63524953,4627.76383818,5807.33145115,2719.44451366,8797.7595874,9970.25552935,8768.15093338,3871.3610449,6455.35438712,10246.7548555,835.88499242,
VE,10.48333,-66.8667,3883.5332955,3877.01255332,3872.25961625,3619.47370788,3887.1791278,4098.87316832,4067.78814045,4000.95118621,2506.64760205,1953.45245389,2070.60197619,2079.07818826,8373.96298855,2266.98738206,1370.22085914,1982.46526961,8725.17403496,2518.06866394,2760.48176167,2414.72876045,5235.60298872,5024.81817737,5148.09420782,5005.75845405,4955.59110835,4819.60936851,4968.35510642,4732.5745269,4657.68820576,4440.90759455,5028.98770361,6170.93314298,2720.06847165,8807.27998532,10172.0891747,8948.26480726,4266.90759959,6803.94666558,9823.22179421,589.150846537,
VG,18.41667,-64.6167,3684.47705275,3674.59620182,3673.50292829,3453.47091632,3687.75468527,3793.3665178,3783.33794318,3712.97847366,2111.5333258,1615.63783873,1611.27766047,1620.51790808,7835.22944518,2083.72329865,1118.91313849,1588.97928949,8186.61036447,2237.46221279,2425.1316871,1946.77836529,4714.85421812,4514.47541838,4647.46933721,4508.94462388,4431.22550003,4306.6534722,4443.09715546,4226.71472155,4138.26244934,3910.13160842,4542.3296527,5630.37137323,3143.00602089,8374.42752211,9623.86192399,8405.83641847,4084.49031233,6734.76462209,10175.0273225,1138.14664203,
VI,18.35,-64.9333,3669.68255246,3659.89699075,3658.69538981,3437.657627,3672.97226927,3782.22370507,3771.39451317,3701.13738798,2103.45193458,1604.25482694,1606.55257154,1615.75023214,7850.53093908,2067.56816055,1103.26329754,1580.22852348,8201.8834583,2224.50713043,2414.48320806,1942.99363534,4731.69166187,4531.89775297,4665.33068443,4526.98584939,4447.87827841,4323.9682,4459.69281164,4244.39030478,4155.24566829,3926.42744981,4560.76608733,5645.73583459,3147.0889605,8370.50372152,9629.00701239,8410.06385024,4105.31695454,6754.67260918,10153.8553335,1131.9853062,
VN,21.03333,105.85,7337.47365629,7332.56024671,7347.66728495,7652.54263983,7333.3441558,6832.40114828,6922.74578041,6969.74972829,8007.44561077,8591.71299899,8286.88619632,8280.26985222,2097.38032701,8654.09270067,9177.21695803,8473.00246234,1784.238271,8240.56699227,7913.69629188,7951.77443942,5175.67620636,5418.26615345,5337.22468683,5486.92208124,5432.21383473,5605.54271464,5416.49463023,5714.54828551,5738.19843772,5908.38036705,5502.51017981,4184.47984516,10671.7742067,2276.90389073,541.381178167,1445.03208662,7217.86245149,5572.70709582,4347.13630213,10752.5772487,
VU,-17.7333,168.3167,5906.04861159,5924.60121094,5914.10269937,6002.63094138,5904.51138133,6212.4738011,6131.98448554,6199.30884716,7739.38507803,7867.59632123,8276.29506028,8268.6506174,7071.25744283,7186.50387397,8050.46853239,8041.57554242,6782.29087378,7282.06565735,7314.96730533,8162.3239512,9677.25301241,9931.20822839,9962.08265656,10090.1768246,9795.80099238,10016.9077488,9776.47580665,10147.1420553,10019.007498,9958.82178037,10175.9750332,8772.46875531,8736.18203358,4139.30352405,4585.73744416,5197.700711,11694.7557719,9007.31786559,1279.38295563,8599.59171195,
WF,-13.95,-171.933,4799.50191751,4820.00627375,4805.86575257,4839.75312257,4798.73885481,5234.40121897,5128.4625249,5187.93907862,6568.55418067,6612.39188469,7063.72983765,7057.10866613,8007.11372744,5916.79969957,6738.98602501,6802.12036657,7775.52968935,6066.80992615,6152.38313763,7005.68427314,9756.00585765,9937.67932713,10066.4629478,10127.7595765,9722.53404141,9904.29813644,9706.89274621,10003.0991844,9802.05110484,9604.1584693,10258.2267074,9148.64049214,7924.6255313,4662.7908217,5591.2112735,5904.40912607,11576.9780548,10201.0966603,2584.4098341,7319.90019307,
WS,-13.8167,-171.767,4785.27143671,4805.78125697,4791.62898609,4825.36197257,4784.51113334,5220.69372981,5114.64073072,5174.07184137,6554.11616353,6598.02558964,7049.28918195,7042.6670725,8011.06743935,5902.47148191,6725.01513601,6787.71577501,7780.49163692,6052.36340491,6137.96093888,6991.25362064,9747.81687512,9928.58209001,10058.0602675,10118.6452154,9713.03652143,9894.24773175,9697.44519316,9992.66920228,9791.32512745,9592.66961296,10249.2880523,9144.2746037,7920.66598858,4663.18536137,5597.23477113,5906.25839207,11568.973227,10215.4381253,2598.26785836,7309.07449171,
YE,15.35,44.2,8685.24568256,8663.93369236,8685.59183942,8833.52183744,8683.47328775,8007.65137974,8151.61936474,8127.26230243,7437.49824316,7646.64943218,7120.53172659,7123.60462807,2448.55748601,8317.90553569,7742.73470341,7428.18081499,2548.46145698,7996.9640298,7767.18628782,7027.34740521,3070.25798877,3112.96351655,2925.61429181,3004.89540438,3315.55793547,3297.07163434,3316.7792579,3301.33208342,3486.76519019,3774.58298455,2905.2378046,2813.15841945,6689.10691795,5903.09677002,4563.67855482,4605.86193965,3263.81474817,2003.11410732,7633.2592963,7522.67987245,
YT,-12.8431,45.1383,10566.3078493,10544.3099228,10564.2906233,10638.3064304,10565.3427729,9928.05200277,10068.6764289,10035.5853665,8978.21805415,8964.84653017,8509.41789226,8515.69964726,3976.33542217,9657.47467345,8788.64564831,8775.55312776,3914.825796,9501.52349217,9378.93951692,8539.06021784,4895.0020635,4877.48186801,4689.70474864,4732.06978038,5101.43321602,5029.59652658,5107.00196369,4998.16816789,5205.28958854,5482.60676462,4610.65340096,4759.38157158,5976.04656846,6984.89332394,5264.97757455,5830.61818755,3722.25746657,1043.65992803,6745.28032167,7672.64122378,
ZA,-25.7,28.21667,10521.2718926,10505.0366657,10511.9408229,10357.0069336,10523.4552839,10234.99969,10325.0249029,10259.1838921,8680.02983018,8424.83598675,8113.53947879,8122.23069369,5321.52029278,9009.06461822,8044.26497927,8295.40363766,5295.69223899,9060.96128791,9101.2100192,8276.4346697,5478.01024845,5373.65336713,5204.93302836,5194.95246494,5605.57626373,5466.93790333,5617.05401377,5393.41076106,5605.56510818,5839.71128143,5060.79545139,5654.89831684,4636.05687333,8386.96659896,6637.34168885,7243.89262333,3282.63394984,1091.03529705,7205.88987401,6540.79561469,
ZM,-15.4167,28.28333,10074.4626211,10054.8313516,10067.2015411,9991.09955238,10075.6185678,9652.21985249,9761.65415181,9702.99133724,8253.86817959,8095.84132752,7714.99768244,7722.847815,4761.40140463,8744.72061993,7808.44081006,7936.80124665,4778.54095084,8703.44885555,8677.95597448,7827.4992965,4777.64892156,4682.37028544,4510.22738206,4506.80523201,4914.80531009,4784.54903612,4925.60036442,4717.08963349,4930.22711731,5174.09969949,4373.38592095,4947.1481331,4861.09966802,8025.40705319,6364.37787006,6798.71441565,2822.28612378,391.720511534,7621.14553943,6540.34293929,
ZW,-17.8167,31.03333,10320.3615011,10300.6659344,10313.1525146,10236.4116687,10321.4922326,9887.49571813,9999.5746297,9942.02873582,8499.77148698,8336.25864256,7959.67700682,7967.57110994,4778.69988942,8979.91698578,8038.1828346,8179.31983087,4772.45564129,8946.7060714,8923.93678918,8073.68876279,4973.64765588,4887.7928289,4712.82901148,4714.99973786,5120.31985716,4996.36337757,5130.52717877,4932.63736094,5146.01537652,5394.35946018,4582.33948591,5097.54236611,4976.16645939,7959.48861257,6261.11566678,6763.01230795,3067.17466618,544.501980274,7377.2372133,6723.24686831,
